m1 = 3364
m2 = 3969
m2 = 3481
m2 = 3481
m1 = 3481
m1 = 3311
m2 = 4225
m1 = 3548
m1 = 3481
m2 = 3844
m2 = 3844
m2 = 3364
m1 = 3364
m1 = 3230
m2 = 7921
m2 = 3481
m2 = 3364
m1 = 3534
m1 = 3364
m2 = 3481
m2 = 2916
m1 = 3383
m1 = 3249
m2 = 3481
m2 = 3249
m1 = 3239
m1 = 3481
m2 = 3600
m2 = 3136
m1 = 3261
m1 = 3364
m2 = 7569
m2 = 3600
m2 = 3364
m1 = 3364
m1 = 2902
m2 = 3600
m2 = 3481
m1 = 3721
m1 = 3025
m2 = 3364
m1 = 3275
m1 = 3249
m2 = 3481
m1 = 3296
m1 = 3249
m2 = 3600
m2 = 3249
m1 = 3277
m1 = 3481
m2 = 3481
m2 = 3136
m1 = 3844
m1 = 3005
m2 = 3600
m2 = 3136
m1 = 3481
m1 = 3170
m2 = 3481
m2 = 3025
m1 = 3844
m1 = 3287
m2 = 3844
m2 = 3844
m2 = 3025
m1 = 3259
m1 = 3481
m2 = 3364
m2 = 3249
m1 = 4096
m1 = 3721
m1 = 3140
m2 = 3600
m2 = 3481
m2 = 2809
m1 = 3721
m1 = 3544
m1 = 3600
m2 = 3364
m2 = 3136
m1 = 3332
m1 = 3481
m2 = 7396
m2 = 3364
m2 = 3364
m1 = 3600
m1 = 3062
m2 = 3600
m1 = 4096
m1 = 3051
m2 = 3481
m2 = 3025
m1 = 3721
m1 = 3056
m1 = 2401
m2 = 3481
m2 = 2916
m1 = 3844
m1 = 3508
m1 = 3364
m2 = 3721
m2 = 3600
m1 = 3721
m1 = 3051
m2 = 3481
m2 = 3136
m1 = 3481
m1 = 3072
m2 = 6561
m2 = 3481
m2 = 3136
m1 = 3481
m1 = 3093
m2 = 3249
m2 = 2601
m1 = 3364
m1 = 2840
m2 = 4096
m2 = 3721
m2 = 3249
m1 = 3159
m1 = 3364
m1 = 3364
m2 = 3969
m2 = 3249
m1 = 3481
m1 = 3019
m2 = 6241
m2 = 3844
m2 = 3844
m1 = 2893
m1 = 3136
m2 = 4225
m2 = 3844
m1 = 3364
m1 = 2894
m2 = 6889
m2 = 4356
m2 = 3721
m1 = 3364
m1 = 2865
m2 = 3721
m2 = 3721
m1 = 3600
m1 = 2985
m2 = 3249
m1 = 3365
m1 = 3364
m2 = 3969
m2 = 3364
m1 = 3475
m1 = 3721
m2 = 7921
m2 = 3364
m1 = 2935
m1 = 3249
m2 = 3969
m2 = 3721
m1 = 2935
m1 = 3364
m1 = 3136
m2 = 4356
m2 = 3600
m1 = 2875
m1 = 3481
m1 = 3136
m2 = 3969
m2 = 3600
m1 = 3121
m1 = 3600
m2 = 3481
m1 = 3390
m1 = 3721
m1 = 2704
m2 = 3721
m2 = 3025
m1 = 3600
m1 = 2865
m1 = 2916
m2 = 4096
m2 = 3364
m2 = 2704
m1 = 6766
m1 = 3721
m1 = 3600
m1 = 2947
m2 = 3721
m2 = 3364
m2 = 2601
m1 = 6704
m1 = 3481
m1 = 2569
m2 = 3600
m2 = 3364
m1 = 5041
m1 = 5013
m1 = 3015
m1 = 3249
m2 = 3481
m2 = 3025
m1 = 4900
m1 = 3189
m1 = 3364
m2 = 3844
m2 = 3481
m2 = 3025
m1 = 3424
m1 = 3721
m1 = 3481
m2 = 5184
m2 = 3600
m2 = 3025
m1 = 3721
m1 = 3118
m2 = 3721
m1 = 3721
m1 = 3154
m2 = 2916
m1 = 3969
